239;KOROPTAK;8
240;NENGGEAGIN;8
241;WUTPAGA;8
242;YENGGELO;8
243;KREPKURI;8
244;MOBA;8
245;WOSAK;8
246;PASIR PUTIH;99
247;EMBETPEN;8
248;KENYAM;8
249;GEAREK;8
250;KORA;8
251;WUSI;8
252;PIJA;8
253;MBUA TENGAH;8
254;PELEBAGA;12
255;IBELE;12
256;TAELAREK;12
257;HUBIKIAK;12
258;HUBIKOSI (HOBIKOSI);12
259;USILIMO;12
260;KURULU;12
261;LIBAREK;12
262;WITA WAYA;12
263;WADANGKU;12
264;PISUGI;12
265;KELILA;13
266;ERAGAYAM;13
267;PIRAMID;12
268;MUSATFAK;12
269;SILO KARNO DOGA;12
270;ASOLOGAIMA (ASALOGAIMA);12
271;MULIAMA;12
272;WAME;12
273;MAKKI (MAKI);10
274;POGA;10
275;GAMELIA;10
276;YALENGGA;12
277;BUGI;12
278;WOLLO (WOLO);12
279;BPIRI;12
280;BOLAKME;12
281;TAGINERI;11
282;ILUGWA;13
283;TAGIME;11
284;KORAGI;12
285;MOLAGALOME;12
286;KOBAKMA;13
287;MEGABILIS (MEGAMBILIS);13
288;BEWANI;11
289;BOKONERI;11
290;DANIME;11
291;BOKONDINI;11
292;KAMBONERI;11
293;DEPAPRE;14
294;RAVENIRARA;14
295;DEMTA;14
296;YOKARI;14
297;BONGGO;15
298;BONGGO TIMUR;15
299;UNURUM GUAY;14
300;KEMTUK;14
301;GRESI SELATAN;14
302;KEMTUK GRESI;14
303;WAIBU;14
304;SENTANI BARAT;14
305;SENTANI TIMUR;14
306;NIMBORAN;14
307;NAMBLUONG;14
308;NIMBOKRANG;14
309;AIRU;14
310;YAPSI;14
311;KAUREH;14
312;PANTAI TIMUR BARAT;15
313;PANTAI TIMUR;15
314;TOR ATAS;15
315;SARMI SELATAN;15
316;SARMI;15
317;SARMI TIMUR;15
318;APAWER HULU;15
319;PANTAI BARAT;15
320;MAMBERAMO HILIR/ILIR;16
321;MAMBERAMO TENGAH;16
322;MAMBERAMO TENGAH TIMUR;16
323;ROFAER (RUFAER);16
324;MAMBERAMO HULU/ULU;16
325;SENGGI;17
326;WEB;17
327;TOWE;17
328;WARIS;17
329;ARSO;17
330;ARSO TIMUR;17
331;SKAMTO (SKANTO);17
332;WESAPUT;12
333;ASOTIPO;12
334;TRIKORA;12
335;WELESI;12
336;ASOLOKOBAL;12
337;WAMENA;12
338;WALAIK;12
339;MAIMA;12
340;NAPUA;12
341;ITLAY HISAGE;12
342;SIEPKOSI;12
343;WALELAGAMA;12
344;WOUMA;12
345;POPUGOBA;12
346;KAMU TIMUR;18
347;KAMU UTARA (IKRAR/IKRAT);18
348;MULIA;19
349;TINGGINAMBUT;19
350;YAMO;19
351;TORERE;19
352;JIGONIKME;19
353;ILU;19
354;FAWI;19
355;MEWOLUK (MEWULOK);19
356;WANGBE;20
357;BEOGA;20
358;GOME;20
359;ILAGA;20
360;AGADUGUME;20
361;POGOMA;20
362;SINAK;20
363;DOUFU;20
364;JAYAPURA UTARA;14
365;JAYAPURA SELATAN;14
366;ABEPURA;14
367;HERAM;14
368;MUARA TAMI;14
369;EBUNGFAU (EBUNGFA);14
370;SENTANI;14
371;TELUK ARGUNI ATAS;21
372;TELUK ARGUNI BAWAH (YERUSI);21
373;KAMBRAW (KAMBERAU);21
374;KAIMANA;21
375;TELUK ETNA;21
376;YAMOR;21
377;BURUWAY;21
378;TELUK PATIPI;22
379;FAKFAK BARAT;22
380;KARAS;246
381;BOMBARAI (BOMBERAY);22
382;FAKFAK TIMUR;22
383;PANIAI TIMUR;23
384;KEBO;23
385;YATAMO;23
386;BOWOBADO;24
387;TIGI BARAT;24
388;KAPIRAYA;24
389;PANIAI BARAT;23
390;SIRIWO;26
391;TIGI;24
392;ARADIDE;23
393;EKADIDE;23
394;HOMEO (HOMEYO);25
395;SUGAPA;25
396;HITADIPA;25
397;BOGOBAIDA;23
398;TIGI TIMUR;24
399;BIBIDA;23
400;DUMADAMA;23
401;AGISIGA;25
402;BIANDOGA;25
403;WANDAI;25
404;NABIRE;26
405;TELUK KIMI;26
406;YAUR;26
407;TELUK UMAR;26
408;UWAPA;26
409;YARO (YARO KABISAY);26
410;DIPA;26
411;MENOU;26
412;MAPIA;18
413;MAPIA BARAT;18
414;MAPIA TENGAH;18
415;WANGGAR;26
416;NABIRE BARAT;26
417;PIYAIYE (SUKIKAI);18
418;SUKIKAI SELATAN;18
419;MOORA;26
420;MAKIMI;26
421;WAPOGA;26
422;NAPAN;26
423;DOGIYAI;18
424;KAMU SELATAN;18
425;KAMU;18
426;AITINYO TENGAH;27
427;AITINYO RAYA;27
428;AITINYO UTARA;27
429;AITINYO BARAT;27
430;AITINYO;27
431;AIFAT TIMUR TENGAH;27
432;AIFAT TIMUR;27
433;AIFAT TIMUR JAUH;27
434;AIFAT;27
435;AIFAT SELATAN;27
436;AIFAT UTARA;27
437;AIFAT TIMUR SELATAN;27
438;MAKBON;28
439;SAYOSA;28
440;KLAYILI;28
441;MAUDUS;28
442;MORAID;29
443;KLASO;28
444;MIYAH (MEYAH);29
445;FEF (PEEF);29
446;SYUJAK;29
447;KWOOR;29
448;SAUSAPOR;29
449;ABUN;29
450;YEMBUN;29
451;AYAU;30
452;WAIGEO UTARA;30
453;WAIGEO BARAT;30
454;WARWABOMI;30
455;KEPULAUAN AYAU;30
456;SUPNIN;30
457;WAIGEO BARAT KEPULAUAN;30
458;MEOS MANSAR;30
459;TIPLOL MAYALIBIT;30
460;KOTA WAISAI;30
461;WAIGEO SELATAN;30
462;TELUK MAYALIBIT;30
463;WAIGEO TIMUR;30
464;MISOOL TIMUR;30
465;KOFIAU;30
466;MISOOL BARAT;30
467;MISOOL SELATAN;30
468;MISOOL (MISOOL UTARA);30
469;KEPULAUAN SEMBILAN;30
470;BATANTA SELATAN;30
471;BATANTA UTARA;30
472;SALAWATI UTARA (SAMATE);30
473;SALAWATI BARAT;30
474;SALAWATI TENGAH;30
475;FAKFAK TENGAH;22
476;FAKFAK;22
477;KOKAS;22
478;KRAMONGMONGGA (KRAMAMONGGA);22
479;WAMESA (IDOOR);31
